"","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
"306",54.5499992370605,54.8699989318848,52.5299987792969,52.8400001525879,196522400,46.2038688659668
"307",53.0800018310547,54.6599998474121,52.8499984741211,54.189998626709,158723300,47.7037010192871
"308",54.25,54.4599990844727,53.5800018310547,53.9300003051758,82850100,47.4748268127441
"309",54.5400009155273,56.2299995422363,53.9300003051758,55.9099998474121,226060600,49.2178268432617
"310",55.7900009155273,56.0999984741211,54.0099983215332,54.060001373291,171286300,47.5892639160156
"311",54.3300018310547,56.7900009155273,53.6800003051758,54.1300010681152,250080300,47.6508903503418
"312",54.8800010681152,55.9599990844727,54.2299995422363,55.6699981689453,102406800,49.0065574645996
"313",55.3499984741211,56.8499984741211,54.9799995422363,55.4799995422363,99228300,48.8393020629883
"314",54.3199996948242,55.3899993896484,52.0699996948242,52.3300018310547,232695500,46.066349029541
"315",52.5099983215332,54.0699996948242,50.3400001525879,50.9900016784668,264125500,44.8867301940918
"316",51.4799995422363,52.3300018310547,49.0999984741211,52.2900009155273,184584500,46.0311241149902
"317",51.939998626709,55.0900001525879,51.0200004577637,55.0900001525879,246509200,48.4959754943848
"318",54.8800010681152,55.0900001525879,49.560001373291,50.1599998474121,267078200,44.1560745239258
"319",49.5499992370605,50.6800003051758,48.189998626709,50.5,227389900,44.4553756713867
"320",50.9000015258789,52.9500007629395,50.1300010681152,51.8199996948242,138815300,45.9449195861816
"321",52.2799987792969,53,50.2000007629395,51.2999992370605,149833500,45.4838638305664
"322",51.3499984741211,52.9700012207031,50.6599998474121,52.0299987792969,151430400,46.1310958862305
"323",51.560001373291,53.0699996948242,50.5800018310547,53.0699996948242,171158000,47.0531921386719
"324",52.7099990844727,55,52.6300010681152,53.4900016784668,172729500,47.4255867004395
"325",53.25,54.3300018310547,52.9300003051758,54.2099990844727,87128800,48.0639495849609
"326",54.2099990844727,55.6399993896484,53.3300018310547,55.5699996948242,114717400,49.2697563171387
"327",55.4300003051758,55.6599998474121,54.2099990844727,54.4199981689453,100782100,48.2501373291016
